feature	group	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out
C1qa	13	2.58176731681666	2.4114057950610395	45496170	0.8422877914232482	0	0	73.0236348818256	5.533596837944664
Fabp5	13	2.6452475383801035	2.380261644777451	44996947	0.8330454873326469	0	0	72.37163814180929	15.43319249466176
Malat1	13	1.3644036914993145	-2.3688668657876715	9643988	0.17854279498762882	0	0	38.712306438467806	93.83035754849848
Camp	14	6.079626905335438	4.623454134283199	48582711.5	0.9073396713081218	0	0	97.7796052631579	27.68832466559171
Ngp	14	6.062946477862376	4.445730727310567	48204137	0.9002693441940076	0	0	97.86184210526315	31.583130833692913
Ltf	14	4.498911074709769	3.4109653476732875	46201365.5	0.8628652146506149	0	0	97.61513157894737	25.19928235641451
S100a9	14	7.175161310399167	3.408616517237341	44959326	0.8396686561036161	0	0	97.86184210526315	58.41300842549906
Lcn2	14	5.2717979703287	3.310571739347479	47363967.5	0.8845781838113042	0	0	97.7796052631579	47.47348579474485
mt-Cytb	16	3.7254874980866393	2.05349131042946	48050380.5	0.901724795396417	0	0	97.35537190082646	67.26991984377484
mt-Co3	16	4.362963030429096	2.032522464442676	49771646.5	0.9340264799100872	0	0	99.6694214876033	79.40234791889007
mt-Atp6	16	3.9785806608800405	1.9747969997677326	48585399	0.9117650789992867	0	0	98.84297520661157	74.28415722427847
mt-Co2	16	4.23614783981385	1.8879023551266947	49128236	0.9219520864207702	0	0	99.3388429752066	79.74068439337859
mt-Co1	16	4.855540845717663	1.8260897660243063	50389253	0.9456166294375815	0	0	100	88.92118349644633
Ptma	18_a	3.7467695093067874	2.2138115445605417	26726744.5	0.9347065377414235	0	0	98.4399375975039	58.007532281205165
Tubb5	18_a	2.65010404573454	2.1321308932419845	25811571	0.9027004453564083	0	0	89.0795631825273	30.075322812051652
Pclaf	18_a	1.7211386562117843	1.5342947830481222	23146209	0.8094855277353131	0	0	68.01872074882995	10.778335724533717
Stmn1	18_a	1.7826486193995625	1.5148070546375496	23127322.5	0.8088250157517061	0	0	70.82683307332293	14.829178622668579
Dut	18_a	1.2306566102269922	1.1201138594101627	21930273.5	0.7669609747983893	0	0	58.50234009360374	8.467091104734576
Prtn3	18_b	3.6616081763867743	3.451066594266287	19435695.5	0.9683544761038497	0	0	96.20535714285714	12.13588982388786
Elane	18_b	3.128982913554843	3.0361952594706287	18868318	0.9400857402736547	0	0	90.40178571428571	4.948550255574653
Mpo	18_b	2.220925890725364	2.180522610453492	17653326.5	0.8795506049370709	0	0	77.45535714285714	2.8503828039552688
Ctsg	18_b	1.8888494143417283	1.864800366912162	17862933.5	0.8899939603946978	0	0	79.01785714285714	2.149505591393049
Stmn1	18_b	1.9350138436628472	1.6621701999053855	18421859	0.9178415879588147	0	0	95.98214285714286	14.818865650320307
Ccl5	2	4.892489492624172	4.72617568144184	153606200.5	0.9820518253349656	0	0	97.1625563511005	7.6546603018467625
S100a9	2	0.05782429304498459	-4.145830840318905	28522207	0.1823512680852472	0	0	2.4661893396976926	64.65596219682723
S100a8	2	0.04840082260366835	-4.061790661752213	26830545	0.1715359510632641	0	0	2.015380535666932	66.62568108394812
Gzma	2	3.5645511905537917	3.5618585353533896	140616158.5	0.8990024795679771	0	0	79.84619464333068	0.10608033174212836
Nkg7	2	3.490388458621613	3.4264144829365617	153610425.5	0.9820788370633238	0	0	96.71174754706973	5.424562418631564
Tmsb10	22	4.663560497853434	2.4143135537274314	34018640	0.8911342481140572	0	0	98.72093023255813	69.17028993669602
Ptma	22	3.7110336024047195	2.1883054659565424	36240528.5	0.9493376606502658	0	0	99.65116279069768	57.78458627137354
Ifi30	22	2.6137976025880683	1.961381791880008	32930530.5	0.8626307088441668	0	0	92.90697674418604	26.90531437968866
Tubb5	22	2.4627743720264053	1.9516910604005286	35682263.5	0.9347136468442055	0	0	97.55813953488372	29.619950888733694
Crip1	22	2.748991633176499	1.924984362972543	32008340.5	0.8384735087836029	0	0	90.46511627906978	31.665502714636506
Camp	24	6.020838026388812	4.507962978426248	27108147	0.8970522918291051	0	0	98.37758112094396	28.525274281483476
Ngp	24	5.95579241376052	4.283283903639616	26449763.5	0.8752653202748536	0	0	98.23008849557522	32.37755491238698
Chil3	24	3.938691858317524	2.8353576818612884	27391403	0.9064256895746	0	0	98.23008849557522	35.1484148886047
Hmgn2	24	3.603673623523059	2.504380508692508	28851252	0.9547344467601955	0	0	99.11504424778761	48.56969778555563
Fcnb	24	2.2553404053496737	2.08378684648785	28846311	0.9545709411036145	0	0	95.87020648967551	10.529267909627336
S100a9	3	7.182939101339068	3.6247963657900777	133018723	0.8557974691004094	0	0	98.3177570093458	55.96809946029298
S100a8	3	6.958348135602973	3.474201351622668	131649623.5	0.846989146026622	0	0	98.29105473965288	57.898033924441016
Retnlg	3	4.836714033008252	3.284910930833254	133746067.5	0.8604769575831255	0	0	94.17890520694259	40.78883962991519
Ngp	3	4.548239007552667	3.0652434173000715	119613261.5	0.7695512643174709	0	0	88.97196261682242	28.34666538164996
Lcn2	3	4.686575786133131	2.8742696315059333	126901047.5	0.8164384142876702	0	0	96.95594125500668	44.48245952197379
S100a9	4	0.4422753906583638	-3.711305589330319	33680053.5	0.22451498939814973	0	0	18.573014991671293	63.010540975340355
S100a8	4	0.8772592413265323	-3.1447628515707597	37956527.5	0.253022441584099	0	0	32.70405330372015	63.70927077580618
Plac8	4	3.708569215710921	2.604649257779836	139858153	0.9323100314564465	0	0	99.55580233203776	47.05741109803828
Crip1	4	3.2488423257625887	2.594805745355396	139537241.5	0.9301707996401953	0	0	97.69572459744586	27.168823684779213
Tmsb10	4	4.680453955202944	2.5916242799725056	137696975	0.9179033781012933	0	0	99.8611882287618	67.12608351141739
Camp	5	6.259959000224595	4.977185503056474	107927058	0.937506817805259	0	0	99.96304508499631	25.09461015913311
Ngp	5	6.235948840158092	4.785441670949042	107650200.5	0.9351018991627948	0	0	99.96304508499631	29.12817619819947
Ltf	5	4.902451796137175	3.9596373377045944	108069340.5	0.9387427526697522	0	0	99.96304508499631	22.513692029241003
S100a9	5	7.391253647173562	3.757834972856085	102541803.5	0.8907278830049937	0	0	99.96304508499631	56.897727005617845
S100a8	5	7.213828197111171	3.6610833791912105	103958186	0.9030312689674839	0	0	99.96304508499631	58.77817737348094
S100a9	6	0.2732291226163971	-3.775489781484248	20470939	0.2086060253906827	0	0	7.530647985989491	62.23437681834051
S100a8	6	0.22622251337551952	-3.733939238506292	19156134	0.19520770276299101	0	0	5.735551663747811	64.1917840102409
Cd74	6	4.6857446129476426	3.479459419164598	88177869.5	0.8985633186544744	0	0	97.3292469352014	35.680204817875016
Tyrobp	6	0.25666508650336717	-3.3071306732225643	3264285.5	0.03326421049349214	0	0	10.026269702276707	96.3039683463284
Fcer1g	6	0.1954976286411167	-2.976200130591569	4254189	0.0433516732452167	0	0	7.092819614711034	95.02152915163505
Ngp	7	5.832439346024966	4.29220074823186	77986560.5	0.8721218068047467	0	0	99.08256880733946	30.212145073880215
Camp	7	5.606947164219402	4.219655155151527	76648264	0.8571556696378119	0	0	98.11685176243361	26.28421881513734
S100a9	7	7.366511610402782	3.67664136431459	78623247	0.8792418564285301	0	0	99.80685659101883	57.53856130436796
S100a8	7	7.186861809555539	3.5789816140262842	79530584.5	0.8893885895939414	0	0	99.80685659101883	59.391356709435364
Ltf	7	4.576773311945666	3.56010527413926	80103098.5	0.8957909997130672	0	0	97.15113471752777	23.787577006809023
Cd74	8	4.992819284235983	3.771433089710617	77638729.5	0.9304726547660574	0	0	98.4423676012461	36.140156498857415
S100a9	8	0.2755844531285178	-3.741830946867202	18580836.5	0.2226847396559865	0	0	13.707165109034266	61.507744154375274
S100a8	8	0.43788508730721837	-3.4820113928995546	19281362.5	0.23108029547136918	0	0	21.131879543094495	63.02425963114281
H2-Aa	8	3.882896047034876	3.209844582351537	76695716	0.9191709722105073	0	0	93.56178608515057	22.043718117397226
H2-Ab1	8	3.6869723816250297	3.0987959580597355	77003880.5	0.9228642145171019	0	0	93.56178608515057	20.674930175657273
Camp	9	5.786064070734672	4.390483831488604	72847543	0.8822485246514729	0	0	93.91076115485563	26.744186046511626
Ngp	9	5.803447126604366	4.245495915711345	72774021	0.8813581078527974	0	0	94.01574803149606	30.698597268364708
Ltf	9	4.076239304629092	3.0239378513685242	68548015.5	0.8301774233162715	0	0	93.07086614173228	24.247877445551865
Lcn2	9	4.893463034801492	2.9682338478455357	68855868.5	0.8339057969013564	0	0	94.12073490813648	46.83462532299741
Chil3	9	3.917497585180939	2.8934963910364093	75310779.5	0.9120805090739627	0	0	94.27821522309712	33.536360280546326
