feature	group	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out
Cd19	15	0.6135231514097972	-0.8868872801255105	135006170	0.24009133396751065	0	0	46.54747225647349	80.92581588678833
Coro1a	15	1.2284997499971901	-1.2640286278950337	99247180.5	0.17649851083664778	0	0	72.56473489519112	95.88032698930996
Ifi30	15	0.5665081727386863	-0.8306997642859073	160852150	0.2860551281844535	0	0	46.362515413070284	70.742302655490107
Klf2	15	1.2266972751889407	-1.1136426230180074	150162087	0.26704420826970643	0	0	60.78914919852034	86.1577602270695
Junb	15	1.5341787952532928	-0.9177979761993624	169031581.5	0.3006012087075205	0	0	76.47965474722565	84.99991346436751
Herpud1	15	1.6666901610354923	1.2474541220812903	458960148.5	0.8162023579462463	0	0	80.826140567201	31.82953634208112
Rexo2	15	1.5711199341378514	1.1438463523196167	464817934	0.8266196857971922	0	0	84.58692971639951	31.002832599703474
Manf	15	1.7813752773111535	1.2164150142248844	459540511	0.8172344589739973	0	0	86.89889025893957	40.95212271906495
Derl3	15	1.1836855933531019	1.1168358060018044	472430172.5	0.8401570855763567	0	0	72.07151664611591	6.3044092789274195
Hsp90b1	15	2.731874823309381	1.5533359183750148	476320105	0.8470748366907582	0	0	95.34525277435264	67.18049602224542
Btg1	15	0.6981139842366519	-1.1806516231837	107066685.5	0.19040450777305162	0	0	50.400739827373606	87.85270481541949
Xbp1	15	1.9200060355970587	1.6568720321997341	499363373	0.8880543634271352	0	0	84.89519112207151	21.32064913262451
Ebf1	15	0.49153324265137766	-1.392284532300991	89607793	0.1593560839127172	0	0	38.50184956843403	85.16029283658034
Pfn1	15	1.8883408624809457	-0.9933192971865483	102789925.5	0.18279883305863753	0	0	93.865598027127	97.47835166927236
Actg1	15	1.4156944779842566	-0.9784967342922377	141631299	0.25187328481699284	0	0	78.1750924784217	92.16102550493541
Pdia6	15	1.3908321644460557	0.9296801949230615	429770712.5	0.7642926516935671	0	0	78.63748458692972	33.917352701930895
Rps29	15	2.5794920424467067	-0.8947162998373961	94575066.5	0.16818974922443194	0	0	96.7940813810111	98.77753996503961
Ighd	15	0.10178433227441898	-0.9902528835410458	134060470	0.23840952657653677	0	0	9.032059186189889	58.12136910908682
Ighm	15	4.438439664947928	1.7389570388596405	446861983.5	0.7946873073866382	0	0	92.10850801479656	95.33399869619647
Ly86	15	0.6314539730503869	-0.846559496009417	146542537	0.2606072981058072	0	0	43.83477188655981	78.20802012241907
Txndc5	15	2.091206773246212	1.5587104808364964	484282296	0.8612345825638106	0	0	88.44019728729963	37.201668406994386
Spcs1	15	1.514268647483215	0.9500051555202118	452261103	0.8042889559854023	0	0	85.32675709001232	42.51437933759858
Lcp1	15	0.6508890938226841	-0.8676335949174079	139459458	0.24801094131924506	0	0	53.69913686806412	79.30875336767836
Dnajc3	15	1.3116227022440086	0.9080042799106636	439291755.5	0.7812246179483836	0	0	79.34648581997534	31.598774655443957
Rpl30	15	2.977921974180194	-0.8556810686435887	101332997.5	0.18020787157136167	0	0	98.52034525277435	99.2182947865166
Ly6d	15	1.6700616901242238	-1.077108868671613	144545899	0.2570565309010919	0	0	74.691738594328	93.64136172471285
Creld2	15	1.7327149319684747	1.4494869763126845	492367219	0.8756125917177227	0	0	86.28236744759556	22.680989275350612
Sdf2l1	15	1.2403109317130399	1.052052871442525	457821278.5	0.8141770222336965	0	0	74.04438964241677	15.361228575219657
Iglc1	15	1.8481543331842216	1.1289784346813123	430479858	0.7655537769374878	0	0	82.95314426633786	42.037279550476235
Iglv1	15	1.5815030989690608	1.2367926709197494	411984361.5	0.7326618844626741	0	0	59.4944512946979	12.331904533890238
Rps28	15	2.430712228675511	-0.802050616245439	111903446.5	0.199006073172411	0	0	96.33168927250308	98.42274387183497
H2-DMb2	15	0.845463833109057	-1.0022948714075581	140386615.5	0.2496597732279866	0	0	46.362515413070284	87.54002273002614
H2-Ab1	15	2.4069759350373428	-1.120224790575831	161640099	0.287456395448819	0	0	89.85819975339088	98.6061994127115
H2-Aa	15	2.233042724398332	-1.6259681556255488	133773746	0.2378996243428796	0	0	75.61652281134403	98.88426724510929
H2-Eb1	15	2.172355021354196	-1.4382500970917835	132761782	0.23609997484028947	0	0	83.81627620221948	98.68465838616814
Ltb	15	0.7510638245896345	-1.065589912397575	141247009.5	0.25118987472777465	0	0	39.14919852034525	82.48172655893941
Rpl36	15	2.599579902256962	-0.8057823045791173	106377510.5	0.18917889752807499	0	0	97.28729963008631	98.81388493068496
Mzb1	15	3.0863194194685946	1.6954034318813298	496058031.5	0.8821762331909158	0	0	98.02712700369914	69.83310161013966
Sec11c	15	2.093375111631537	1.2175930305279832	479686087.5	0.853060809246948	0	0	92.72503082614057	57.46658282325385
Fau	15	3.40476839778	-0.9403963785411946	86303013.5	0.15347895312215049	0	0	98.98273736128237	99.54770709419115
Fkbp2	15	1.2093101111197966	0.9450889286126807	453365320.5	0.8062526666259253	0	0	75.98643649815044	21.67082999209641
Fth1	15	2.282977044938646	-0.8734730446992831	113660156.5	0.20213015888859764	0	0	96.05425400739827	98.29409423153473
Ms4a1	15	0.9722992343558676	-1.1092314623242583	129578657	0.23043919113362382	0	0	60.511713933415535	88.67190880298143
Rpl39	15	2.6020702488504925	-0.9317372401334238	94125588.5	0.16739040966381002	0	0	97.28729963008631	98.79138566623783
Ssr4	15	2.1113956368743674	1.375110273149657	477171549.5	0.8485890226409581	0	0	87.91615289765721	49.755104160056305
Tmsb4x	15	2.382532296252237	-1.5179543993588709	91655704.5	0.16299803452788098	0	0	90.93711467324292	99.22983287084845
Rpl7	16	1.3261135092908867	-1.5626987505262622	87810141	0.17351332153550028	0	0	50.240219629375424	98.57487519361544
Ptpn18	16	0.603512175992829	-0.9004515717362085	138537561.5	0.2737509834233571	0	0	26.90459849004804	80.99488106685708
Cox5b	16	0.4468288107887512	-0.8053517728487951	138928515	0.2745235096894398	0	0	20.899107755662317	73.38672992877255
Rpl31	16	0.7327098832637359	-0.9915142090113832	137238526	0.27118408213119843	0	0	31.949210706932053	86.18866925012524
Eef1b2	16	0.7999925443353637	-1.4646458459922906	92251047.5	0.18228857720265146	0	0	34.38572409059712	93.52906966701023
Rpl37a	16	2.2706664963299508	-1.4979946095676566	112397867	0.22209880333383586	0	0	68.84008236101579	99.6412716143929
Ptma	16	1.8011394880940717	-0.9009471787500656	165789668	0.3276012957426847	2.716954050436189e-224	2.3771507186539934e-222	64.99656829100893	97.21193765150949
H3f3a	16	1.5181547076907282	-1.1462098041287887	142599570	0.28177753455872573	0	0	55.59368565545641	96.89984971411133
Rpl7a	16	1.1410263783359307	-1.4020756222906874	102928163.5	0.20338661713837863	0	0	46.01921757035004	96.72365246532196
Rpl12	16	1.3467914038709736	-1.4748537615394692	103368444	0.2042566138277395	0	0	50.13726835964311	98.03707051920607
Rpl35	16	1.668482423766923	-1.723074277485841	85061389	0.16808177246649983	0	0	56.38297872340425	99.44837593352872
Atp5g3	16	0.4013010568469168	-0.9232070897523081	124964963.5	0.24693145513167503	0	0	19.04598490048044	75.37269172966965
Serf2	16	0.9182197736150642	-1.2195718921632803	122516660	0.24209359395101718	0	0	38.16060398078243	93.75536221202402
B2m	16	1.4415844922037384	-1.1749809213927533	137173639.5	0.2710558660503495	0	0	53.80919698009608	97.30579435592995
Atp5e	16	0.6763651211145939	-1.3017648803186583	105998883.5	0.2094543767460701	0	0	28.929306794783805	91.25405224881816
Rps21	16	1.7328175772186567	-1.6549385094359472	98468811	0.19457491207378208	0	0	57.5840768702814	99.265844796711
Rpl22l1	16	0.6566901048079753	-1.081708380409724	125107680	0.2472134637205568	0	0	29.03225806451613	83.98735525626336
Rps3a1	16	2.2058139350238353	-1.660163583391765	65176313	0.12878875293079653	0	0	70.9334248455731	99.84856249532156
Rps27	16	2.3299730920295665	-1.5335270764335447	109883788	0.21713096940343996	0	0	69.56074124914208	99.60038924620974
Rpl34	16	1.8497979181745468	-1.8595032528999011	67968067.5	0.13430527517629298	0	0	60.50102951269732	99.72533958276952
Gng5	16	0.4460150225146281	-0.8048981209968781	136779240.5	0.27027653145731795	0	0	20.521619766643788	74.68114631857154
Rps20	16	2.524761119084037	-1.6357772460636082	88432499.5	0.17474310535421494	0	0	73.54152367879205	99.89520294353052
Rps6	16	1.2782706036230829	-1.3359001468159388	111725754.5	0.22077070533749477	0	0	49.82841455044612	97.02249681866078
Uqcrh	16	0.6158404080170105	-1.106010626044116	120084819.5	0.23728826374889905	0	0	26.90459849004804	86.76965952472807
Rps8	16	2.690320343002204	-1.4374030175774295	81768610	0.1615752230535756	0	0	79.68428277282086	99.949328895773
Ybx1	16	0.5817014344080402	-0.8942265540074821	138549573.5	0.2737747192014181	0	0	26.664378860672617	79.33770563543293
Macf1	16	1.97854035768954	0.8299208871477739	354471882.5	0.700438389268918	0	0	69.9382292381606	68.8165418122981
Cd52	16	1.6932319490493244	-1.3549722722261768	120451533	0.2380128916416718	0	0	58.88812628689087	98.24320978412958
Sh3bgrl3	16	1.0466864288706905	-1.3811802759559686	111559715	0.2204426103723461	0	0	41.42072752230611	95.61176721234071
Rpl11	16	1.9417852418182975	-1.5508974219668177	80511680.5	0.15909152344898259	0	0	65.37405628002745	99.6833055985812
Rpl22	16	1.345813992319082	-1.6058013339770498	97030067.5	0.1917319470052872	0	0	48.627316403568976	98.73610143433773
Rpl9	16	2.0089416667202826	-1.6534787157184132	71279883.5	0.14084944180591286	0	0	66.7124227865477	99.768525182963
Plac8	16	0.29758735769692	-1.0931910735545296	125105260	0.2472086817872478	0	0	13.212079615648593	64.67705808175323
Rpl5	16	1.0808732606194977	-1.124405236361129	136185864	0.2691040162299923	0	0	43.754289636238845	94.18376336594326
Rplp0	16	1.392262635790582	-2.075480613417747	44358202.5	0.08765205209178895	0	0	51.75017158544956	99.40864518135074
Rpl6	16	1.846226467509347	-1.4331865286040126	92337772	0.18245994529160037	0	0	64.6190803019904	99.49904703775573
Ubc	16	1.291147669470355	-0.9207554337903525	161478148.5	0.3190817094991086	4.832484622012114e-247	4.890807712277778e-245	49.82841455044612	90.49571310942079
Actb	16	3.0790696420328882	-1.0307945488090353	110979520.5	0.21929614284951604	0	0	87.43994509265615	99.88714163149439
Rpl21	16	2.147569907612512	-1.5585208262246755	78702089	0.1555157606929769	0	0	69.49210706932053	99.78867846305329
Tmsb10	16	2.4031756592759903	-1.24987821978366	139888022	0.2764195007983319	0	0	71.44818119423473	99.24050924459749
Snrpg	16	0.6221730338066307	-0.9547535400181355	133109262.5	0.26302463474595505	0	0	27.62525737817433	84.16182508104497
Rpl32	16	1.8992669715425463	-1.9135515787996136	60739514.5	0.12002161469423767	0	0	61.49622512010981	99.7483719028727
Grcc10	16	0.5269338996265078	-0.8454270177746819	137849422	0.2723912159868741	0	0	24.021962937542895	78.1970299823227
Arhgdib	16	0.9496609779144322	-1.1314138520723511	130064234	0.2570076416835562	0	0	39.80782429649965	92.49319107036949
Rps9	16	2.1417924061810893	-1.6870345611559485	67582413.5	0.1335432207513553	0	0	69.14893617021278	99.79328492707393
Rpl28	16	1.8545514458227237	-1.5897849619073117	85217666.5	0.16839057766596152	0	0	63.14344543582704	99.5537487980008
Rps5	16	1.8904288145364736	-1.951494971918845	54048744	0.10680061538976394	0	0	62.3541523678792	99.76334291093978
Selenow	16	0.4964659544256755	-0.8789154590066999	133769316	0.2643289040919766	0	0	22.649279341111875	77.45193442698466
Rps19	16	2.2279003853305084	-1.639510288355777	78996530.5	0.15609757871628352	0	0	70.10981468771448	99.78752684704813
Cd79a	16	2.592797646780636	-0.9126851376491549	160243516.5	0.3166420698771426	1.9912681221194632e-253	2.060515747520092e-251	77.93411118737131	99.0504926037462
Rps16	16	2.1543349948714074	-1.803932266134801	70060163	0.13843926738995396	0	0	67.19286204529857	99.86871577541184
Eif3k	16	0.4179026025005656	-0.873622281530192	130165006	0.2572067677097606	0	0	19.97254632807138	74.73699969482176
Cox6b1	16	0.3046744224075943	-0.806948754663747	129867475	0.256618844817463	0	0	14.927934111187371	68.69043985973316
Rps11	16	1.9154720951908504	-1.8242518356118633	70683278.5	0.1396705470448318	0	0	62.11393273850378	99.71497503872308
Rpl13a	16	2.0138377105568974	-1.2945812837959179	122311975	0.24168913526533425	0	0	66.67810569663692	99.46852921361901
Ftl1	16	1.1914447410291098	-1.4905365915537456	101696858.5	0.2009535516867098	0	0	46.22512010981469	96.35628695967617
Rpl18	16	1.9203171460383426	-1.644698983365827	69821196.5	0.13796706827173694	0	0	65.82017844886754	99.7316734707979
Rps17	16	0.7242394550037478	-1.0526528089221032	131787308	0.2604124453837514	0	0	31.365820178448867	86.1731224340556
Rps3	16	1.8057906060979165	-1.6666629828144994	66803838.5	0.13200475226951444	0	0	63.04049416609472	99.63896838238257
Eif3f	16	0.7196707265389231	-1.3151966814449292	104467809.5	0.2064289661017956	0	0	31.43445435827042	91.64502588256973
Rpl27a	16	2.113337813018249	-1.6602163445840925	76500257.5	0.15116492953981325	0	0	67.60466712422787	99.76161548693204
Rps13	16	1.9455999699273792	-1.865633158507274	61583764.5	0.12168985733726391	0	0	63.14344543582704	99.80307366311777
Rps15a	16	2.0541207876260597	-1.8885166829685223	59029608	0.1166428300464583	0	0	65.64859299931366	99.80652851113325
Coro1a	16	1.6594328154239448	-0.8234630523492654	169161798.5	0.33426464415600937	1.8443537144444005e-207	1.4630211221335989e-205	63.41798215511325	95.98949726203296
Rplp2	16	1.553815692703856	-1.6268665662364137	92598837.5	0.18297581215535277	0	0	54.152367879203844	99.237054396582
Uba52	16	0.5194474186766483	-0.876252174395069	136478109	0.2696814939572191	0	0	23.198352779684285	77.47036028306722
Jund	16	2.475421484332968	-0.9936808464441609	165300386.5	0.3266344728078386	8.53191987807517e-227	7.630277929741188e-225	73.16403568977351	96.59064081672607
Rpl18a	16	2.3068046602216885	-1.6409088225038628	77912206	0.1539549475409467	0	0	71.44818119423473	99.8669883514041
Klf2	16	1.4940554272962758	-0.839682350089819	172441706	0.34074575941414564	2.9846382942384454e-192	2.1413121628775157e-190	53.67192862045299	86.22897581030581
Junb	16	1.397948805234195	-1.0545698064937536	159880069.5	0.31592389660633424	2.7699963768058513e-256	2.913007590396642e-254	46.533973919011665	85.4861834869781
Cox4i1	16	0.6818942953260136	-1.2431823112337685	109920734.5	0.21720397589063042	0	0	30.09608785175017	90.24063016427803
Cyba	16	1.0808450565705272	-0.9885907229380082	152772647.5	0.3018795916464494	9.723547832156326e-296	1.240809255972992e-293	43.37680164722031	91.67899855472191
Rpl13	16	2.695956041247441	-1.5499390065905425	70378693.5	0.13906868540974013	0	0	79.20384351407	99.94760147176525
Hspa8	16	1.6217264540412302	-1.1112835629505509	139092039.5	0.274846635000757	0	0	59.814687714481806	96.1461170387346
Rps25	16	0.8510414933655713	-1.2416554603016894	117527409.5	0.23223480752420053	0	0	35.86135895676046	92.59971555084672
Atp5l	16	0.4564272278877626	-0.9143055405881118	127381074.5	0.2517057037552874	0	0	20.933424845573096	78.03925858961588
Rplp1	16	1.8764672602783685	-1.786138081946337	74011118.5	0.14624637718657704	0	0	61.66781056966369	99.67294105453477
Rpl4	16	1.1509205097590118	-1.0542009416759222	142126538	0.28084282072524513	0	0	46.980096087851756	93.6119860193817
Eef1a1	16	2.5377646046764215	-1.404997410957204	65750578.5	0.12992350471701955	0	0	80.6108442004118	99.85950284737058
Rpl29	16	1.3235221362814644	-1.6452308741378414	82222022	0.1624711676591543	0	0	49.79409746053535	98.4516522810634
Gpx1	16	0.5106755643077665	-1.0876562874785358	118234491	0.2336320044568567	0	0	22.7522306108442	80.90390340244949
Rpsa	16	2.3777731895259104	-1.5486629129880023	67068715	0.13252814969022578	0	0	75.90940288263556	99.85489638334994
Rpl14	16	1.176381180932019	-1.6158183038395781	83146185	0.164297318829669	0	0	45.95058339052848	97.9518509348243
Rps12	16	1.5475618731258973	-1.8495879044169317	71826025	0.1419286204134655	0	0	54.42690459849005	99.32054655695605
Cd24a	16	0.4961825786778582	-0.8013168335529179	148997195	0.2944192767430203	0	0	21.997254632807138	68.03344292878982
Srgn	16	1.0487226851752383	-1.1794353214895514	130015356.5	0.2569110594747502	0	0	42.34728894989705	93.0269650887608
Atp5d	16	0.43336637796973904	-0.8483526656467963	133328491.5	0.263457832455624	0	0	20.315717227179135	75.06866510430761
Rps15	16	1.1157253942193408	-0.9424888730508527	157953524	0.31211703210312985	3.806311043111195e-266	4.208450411878252e-264	44.88675360329444	92.25768559731443
Oaz1	16	0.9738919509007481	-1.191225251933124	123291467.5	0.24362461783213835	0	0	41.31777625257378	94.30468304648498
Eef2	16	1.515460201252609	-0.9863408506835729	148487477.5	0.29341207215978465	0	0	59.16266300617708	95.90082282963569
Naca	16	0.9188643727775608	-1.3486048243043158	106101113	0.20965638280029011	0	0	38.64104323953329	94.04441782931899
Myl6	16	0.6429460154726561	-0.8542119901813263	144265500	0.28506942140065256	0	0	28.86067261496225	81.57184068544184
Rpl41	16	2.45518938882126	-1.5396138519688787	88721071.5	0.17531332521324172	0	0	74.12491420727522	99.8669883514041
Rps26	16	1.8727777572593847	-1.8606664075342003	67170166	0.13272861742416436	0	0	61.221688400823616	99.73627993481854
Ppia	16	1.5388496264600298	-1.4394023837440855	96956691.5	0.1915869556257495	0	0	57.54975978037062	98.69406745014942
Rps27a	16	1.9263000153180136	-1.7746401789311637	69547002.5	0.1374252594197832	0	0	63.04049416609472	99.79501235108165
Npm1	16	0.7671481909539151	-1.1422684600571376	122823298.5	0.24269951331340225	0	0	33.83665065202471	87.958703050054993
Rack1	16	1.1837785110884786	-1.369836435373639	104000905.5	0.20550636123001648	0	0	47.66643788606726	96.73056216135292
Hint1	16	0.3512991396475527	-0.8475879433942719	129282955.5	0.2554638310708472	0	0	17.02127659574468	71.08407372645665
Ubb	16	1.7045641567519403	-1.4562028528796067	95638895.5	0.1889829834824159	0	0	61.050102951269736	98.69003679413136
2410006H16Rik	16	0.6449301443805453	-0.9158315227275882	139818252.5	0.2762816358826285	0	0	28.517501715854493	80.48701840858185
Rpl26	16	1.5791376488654012	-1.553297356736627	96582262	0.19084708087454194	0	0	55.59368565545641	99.08043461988034
Eif5a	16	0.4106033233567002	-0.8581050659309051	133985989	0.2647570511315886	0	0	19.35483870967742	71.8285934737921
Gabarap	16	0.4276897895285331	-0.8506171226962204	131836177.5	0.26050901178451347	0	0	20.212765957446805	75.42048379388376
Pfn1	16	1.5834040655337023	-1.3014851704699986	115244720	0.2277242005183513	0	0	58.750857927247765	98.06067864731183
Rpl23a	16	0.6678637487776496	-0.9704483775906169	136987948	0.27068893862512294	0	0	29.135209334248458	83.79733861541207
Nme2	16	0.42416667693208876	-1.174313279877424	106459419	0.21036439742682508	0	0	19.83527796842828	80.27684848764028
Rpl23	16	2.2459807853254645	-1.6837500933540754	70239350.5	0.1387933428754112	0	0	70.59025394646534	99.86526092739638
Rpl19	16	2.0815076507601136	-1.7262919139018518	66913734.5	0.13222190736989703	0	0	67.33013040494166	99.82610598322096
Eif1	16	1.6955273509486384	-1.2828281071679788	109173924	0.2157282742354812	0	0	62.4914207275223	98.72228204227582
Rpl27	16	1.436125743039055	-1.673651413248168	86069770.5	0.1700743398561815	0	0	51.30404941660947	99.20596076444271
Rpl38	16	1.5846850590441293	-1.3815092396539639	126692666.5	0.2503454057613278	0	0	54.42690459849005	98.5311137854194
Atp5h	16	0.45783572422411084	-0.8150263042329797	136768584.5	0.2702554751427143	0	0	21.070693205216198	75.23219457704023
H3f3b	16	2.0157488754391304	-0.9853879863699246	151333938.5	0.2990366947501442	5.3108619232668106e-304	7.085172611267313e-302	69.595058339052855	97.70482930171764
Actg1	16	1.2697641752959874	-1.125016301499317	137379460.5	0.27146256947827996	0	0	49.89704873026767	92.608928478888
Rps7	16	1.9667691381387888	-1.8455388065398914	62986203.5	0.12446108451409904	0	0	63.52093342484557	99.77773811100427
Rps29	16	2.0246850811954684	-1.4571322823079638	121412690	0.23991214315963824	0	0	63.45229924502402	99.3332143330128
Rpl36al	16	0.8458333692980664	-1.1116169218871752	131189229	0.25923063799056395	0	0	35.79272477693892	90.70588303036236
Fos	16	1.001873075361016	-0.8559225008736571	167323835.5	0.33063281915997217	9.170546497269063e-220	7.791344570113993e-218	34.76321207961565	76.12181794102575
Calm1	16	1.0649573762450486	-0.9665875069099994	151321060.5	0.29901124775132054	2.6089454881390595e-304	3.495012659110769e-302	43.925875085792725	91.54253205811055
Crip1	16	0.7801823649673056	-1.0377474250404424	141966504	0.2805265926611243	0	0	30.919698009608787	79.6008498926118
Rps23	16	1.7070573737813104	-1.652548945284168	82299188.5	0.16262364908753815	0	0	58.54495538778311	99.43455654146682
Nsa2	16	0.5186358493526746	-0.8198544651230404	141539460.5	0.2796827523565614	0	0	23.713109128345916	75.95137877226217
Btf3	16	0.6879948781712892	-1.2883415134057796	105553111	0.2085735278345055	0	0	30.542210020590254	90.60396501390576
Rpl15	16	1.2502980785474311	-1.7442250777955772	67226622.5	0.1328401757786518	0	0	48.35277968428277	98.7061594182036
Rps24	16	2.607207946786309	-1.81629692142941	78239388.5	0.1546014619603153	0	0	73.36993822923816	99.92053849564402
Itm2b	16	0.8318524776486408	-0.8070388522471571	159951906.5	0.31606584691340806	3.007667153993398e-256	3.152679677489508e-254	35.89567604667124	83.83131128756428
Tpt1	16	1.9566368027496528	-1.7564455334315967	71125784.5	0.14054494133443202	0	0	63.93273850377488	99.75585740690624
Rpl37	16	2.004927572633976	-1.5929398097583194	93244482	0.1842516092381308	0	0	64.68771448181194	99.67409267053993
Sub1	16	0.7244398098988478	-0.9903523563112575	137227808.5	0.27116290429225665	0	0	31.777625257378173	83.1639498125745
Rpl30	16	2.0260022922885246	-1.8219471174768538	70031347.5	0.13838232780348061	0	0	64.51612903225806	99.78752684704813
Cox6c	16	0.3948122172477077	-0.9328967880790004	124228778.5	0.24547674952296164	0	0	18.256691832532603	74.79745953509261
Eif3h	16	0.4065180335868945	-0.8693664278522177	131278049.5	0.25940614778704	0	0	19.42347288949897	73.20822944797287
Ly6d	16	1.4723772214573445	-1.2760636078820762	131170152	0.2591929417336483	0	0	52.43651338366506	93.97877571702492
Ly6e	16	2.3166546322112764	-0.8995722659158636	155212661.5	0.3067010727295184	2.0604340120288373e-281	2.4546535822269746e-279	76.18393960192176	99.0931023959371
Ly6a	16	0.5375892181380485	-1.1117780402231183	130611050.5	0.25808815409482105	0	0	22.168840082361015	72.3825207722737
Eef1d	16	0.40501664573581136	-0.8679756357809052	129921526	0.25672564989072116	0	0	19.011667810569662	74.21762087649493
Rpl8	16	1.958132789525749	-1.6430128939421722	65712315.5	0.12984789681858885	0	0	67.36444749485244	99.67409267053993
Rac2	16	0.936319426820844	-1.1698397552851407	125651796	0.24828863992897005	0	0	39.53328757721345	91.08130984804427
Rpl3	16	1.4454921253531805	-1.6034051764011457	76300832.5	0.15077086464305814	0	0	54.87302676733014	98.63360760987857
Ndufa6	16	0.4089000963151215	-0.8298753444200484	133256293.5	0.26331516881056477	0	0	19.42347288949897	73.67290650605463
Pfdn5	16	0.7159721476818789	-1.1285087740691635	122175928.5	0.24142030663313468	0	0	31.331503088538092	89.39879886450662
Atp5g2	16	0.5175956467716372	-1.3095171442576372	98292022	0.1942255760375156	0	0	23.335621139327383	86.54682182772976
Iglc2	16	1.2583967455418952	-1.036199793029108	152156934.5	0.3006629393722823	2.3587616211282191e-299	3.0706701184727645e-297	47.39190116678106	91.63178229851039
